pointid,sample_order,batch,regio,area_prop_sb,openheid_klasse,sbp,x_coord,y_coord,crs
Km_65851.9,207,eerste set,Kempen,0,HOL,binnen,204035.210273912,219831.310725285,31370
Km_67659.1,100,eerste set,Kempen,2.0715134446114e-5,HOL,binnen,229978.138182759,214440.428987086,31370
Km_68356.5,115,eerste set,Kempen,0.0111783601245364,HOL,binnen,183514.421141855,200201.894721514,31370
Km_68737.3,315,eerste set,Kempen,0,HOL,binnen,207990.15198081,184214.036489836,31370
Km_68738.1.1,129,eerste set,Kempen,0,HOL,binnen,206791.54307696,184358.164991142,31370
Km_69009,328,eerste set,Kempen,0,HOL,binnen,191692.808156379,234614.163370952,31370
Km_69571.5,486,eerste set,Kempen,0,HOL,binnen,195478.902781858,213142.697306564,31370
Km_69697.6,63,eerste set,Kempen,0,HOL,binnen,159262.257432526,236733.825839085,31370
Km_69860.11,316,eerste set,Kempen,0,HOL,binnen,199249.169581417,234652.836592972,31370
Km_7046,240,eerste set,Kempen,0.0174393585345811,HOL,binnen,235590.096364175,208864.894361966,31370
Km_70892.1.2,185,eerste set,Kempen,0,HOL,binnen,234128.664000363,210654.248068827,31370
Km_71216.5,359,eerste set,Kempen,0,HOL,binnen,159978.644107979,233694.715568781,31370
Km_71323.2,52,eerste set,Kempen,0,HOL,binnen,198078.439850049,212484.734821682,31370
Km_71983.1,447,eerste set,Kempen,0,HOL,binnen,231105.396870766,217848.124079641,31370
Km_72076.2,400,eerste set,Kempen,0,HOL,binnen,201225.568349933,224070.71525171,31370
Km_72278.3,44,eerste set,Kempen,0,HOL,binnen,164688.770122941,233840.323067583,31370
Km_73125.3,363,eerste set,Kempen,0.0106931995278331,HOL,binnen,223113.431326908,198486.442419037,31370
Km_73748.1,143,eerste set,Kempen,0,HOL,binnen,195890.111767865,212245.446323168,31370
Km_74314.1,60,eerste set,Kempen,0,HOL,binnen,237257.297527579,205328.63917354,31370
Km_74857,275,eerste set,Kempen,0,HOL,binnen,197947.854160227,229321.045710001,31370
Km_74999.2,252,eerste set,Kempen,0,HOL,binnen,197200.796224683,228067.515826006,31370
Km_75076.2,319,eerste set,Kempen,0,HOL,binnen,192354.738317248,233010.689340535,31370
Km_75586,478,eerste set,Kempen,0,HOL,binnen,226588.970392034,208035.401975423,31370
Km_75920,215,eerste set,Kempen,0.0210090652804958,HOL,binnen,225162.049520352,201080.350460821,31370
Km_75928,338,eerste set,Kempen,0,HOL,binnen,230874.939992627,201142.794857345,31370
Km_75942.1,56,eerste set,Kempen,0,HOL,binnen,165140.321187944,232795.781250111,31370
Km_76081.5,394,eerste set,Kempen,0,HOL,binnen,181597.055382292,225354.221251543,31370
Km_77411.2,137,eerste set,Kempen,0.00637574827072021,HOL,binnen,228061.509896077,204280.710701191,31370
Km_78867,518,eerste set,Kempen,0,HOL,binnen,180620.389446964,231841.475339414,31370
Km_7887.8,67,eerste set,Kempen,0,HOL,binnen,241745.291145837,202406.401040935,31370
Km_78979,135,eerste set,Kempen,0,HOL,binnen,178775.890194112,199033.492689284,31370
Km_79012,463,eerste set,Kempen,0.00898017858773032,HOL,binnen,230646.933726311,214685.08733903,31370
Km_79069.4,243,eerste set,Kempen,0.00443638474830572,HOL,binnen,228284.929219682,199784.167374631,31370
Km_79079.2,439,eerste set,Kempen,0,HOL,binnen,229084.624395097,206839.988279451,31370
Km_79201.1,452,eerste set,Kempen,0,HOL,binnen,176595.855781985,199113.492809886,31370
Km_79299.2,73,eerste set,Kempen,0,HOL,binnen,225199.279388245,197338.205314235,31370
Km_80583.1.3,92,eerste set,Kempen,0,HOL,binnen,237166.511103579,209188.548201239,31370
Km_8064.1.9,259,eerste set,Kempen,0.0983024881457816,HOL,binnen,228339.61372369,197627.589397233,31370
Km_8069.5,38,eerste set,Kempen,0,HOL,binnen,226174.94052429,198107.217356904,31370
Km_9101.2,324,eerste set,Kempen,0.0135307171460737,HOL,binnen,222545.741264698,199890.215891923,31370
Km_9150.2.7,314,eerste set,Kempen,0,HOL,binnen,224442.757819055,197646.59736895,31370
VL0001,265,eerste set,Kempen,0,HOL,binnen,230332.958153269,197266.832514272,31370
VL0002,2,eerste set,Kempen,0,HOL,binnen,212174.780996117,195586.020064889,31370
VL0008,325,eerste set,Kempen,0,HOL,binnen,222547.852968958,201032.468922826,31370
VL0009,280,eerste set,Kempen,0.0104485226987682,HOL,binnen,227332.901856685,201495.788432782,31370
VL0013,93,eerste set,Kempen,0,HOL,binnen,224858.450995266,204481.50487513,31370
VL0015,40,eerste set,Kempen,0,HOL,binnen,223954.610476151,202245.800062049,31370
VL0016,32,eerste set,Kempen,0,HOL,binnen,223332.959071343,206005.948318912,31370
VL0020,166,eerste set,Kempen,0,HOL,binnen,226123.584793034,199240.328803055,31370
VL0368,131,eerste set,Kempen,0,HOL,binnen,226458.286094878,209141.826670989,31370
VL0379,337,eerste set,Kempen,0,HOL,binnen,229522.874629583,204112.827521593,31370
VL0388,54,eerste set,Kempen,0.00407025311768812,HOL,binnen,220332.770612231,204068.072009916,31370
VL0401,480,eerste set,Kempen,0,HOL,binnen,224602.629738883,198614.739389709,31370
VL0415,206,eerste set,Kempen,0,HOL,binnen,225660.984911928,201573.032703476,31370
VL0420,531,eerste set,Kempen,0,HOL,binnen,230675.81979305,200451.577123387,31370
Km_10124.12,70,eerste set,Kempen,0,HOL,buiten,163449.543901378,229076.203178326,31370
Km_10181.5,581,eerste set,Kempen,0,HOL,buiten,247228.996553924,201727.713854096,31370
Km_10259.4,105,eerste set,Kempen,0,HOL,buiten,234093.624530698,198017.569103955,31370
Km_10297.1.5,804,eerste set,Kempen,0,HOL,buiten,233583.933124207,198385.356907866,31370
Km_10524.6,745,eerste set,Kempen,0,HOL,buiten,175272.974674547,225653.76478615,31370
Km_10536.2,386,eerste set,Kempen,0,HOL,buiten,174304.107779211,221581.336760426,31370
Km_10545.1,1124,eerste set,Kempen,0,HOL,buiten,174801.406151635,217092.055352432,31370
Km_10562.2,651,eerste set,Kempen,0,HOL,buiten,185736.792798351,185799.522485626,31370
Km_10725,974,eerste set,Kempen,0,HOL,buiten,182415.520325666,211527.064848961,31370
Km_10882.1,586,eerste set,Kempen,0,HOL,buiten,182181.833916732,204807.743628769,31370
Km_10903.3,909,eerste set,Kempen,0,HOL,buiten,186756.348092281,209512.794138922,31370
Km_10968.1.3,165,eerste set,Kempen,0,HOL,buiten,172393.416533564,206962.540221656,31370
Km_1097.1.4,752,eerste set,Kempen,0,HOL,buiten,215139.678596728,180685.474381191,31370
Km_10985.5,1047,eerste set,Kempen,0,HOL,buiten,179992.015399285,220885.661592844,31370
Km_11078.1.3,436,eerste set,Kempen,0,HOL,buiten,171236.786117244,207708.907404572,31370
Km_11102.1,146,eerste set,Kempen,0,HOL,buiten,161300.602133619,230779.037962291,31370
Km_11113.3,560,eerste set,Kempen,0,HOL,buiten,163213.074406073,230423.067421393,31370
Km_11147.3,615,eerste set,Kempen,0,HOL,buiten,179556.710769074,204245.705267715,31370
Km_11154.1.1,339,eerste set,Kempen,0,HOL,buiten,181012.408145501,203190.525553649,31370
Km_1122.3.5,467,eerste set,Kempen,0,HOL,buiten,248701.336809707,203769.434398236,31370
Km_11222.2,205,eerste set,Kempen,0,HOL,buiten,186746.33983623,185879.693602075,31370
Km_11227.2,17,eerste set,Kempen,0,HOL,buiten,173382.811869972,205295.096446003,31370
Km_11309.4,86,eerste set,Kempen,0,HOL,buiten,247203.338659394,208346.169421573,31370
Km_11337.2,172,eerste set,Kempen,0,HOL,buiten,200027.933861475,222130.384979672,31370
Km_11555.1,416,eerste set,Kempen,0,HOL,buiten,199046.584845343,221567.283758888,31370
Km_11564.1,212,eerste set,Kempen,0,HOL,buiten,167548.642052147,234313.428164169,31370
Km_11566.5,746,eerste set,Kempen,0,HOL,buiten,170280.632660895,234308.782509789,31370
Km_11577.8,1040,eerste set,Kempen,0,HOL,buiten,172170.245765368,231526.566778695,31370
Km_11579.2,246,eerste set,Kempen,0,HOL,buiten,171241.810049888,230043.152901732,31370
Km_11584.1.13,263,eerste set,Kempen,0,HOL,buiten,169862.19332592,230838.542771707,31370
Km_11590.3,1176,eerste set,Kempen,0,HOL,buiten,169003.776446634,234139.824186741,31370
Km_11623.2.3,311,eerste set,Kempen,0,HOL,buiten,195649.111816496,214447.477542678,31370
Km_11633.3,452,eerste set,Kempen,0,HOL,buiten,247956.781658047,203578.693900679,31370
Km_11681.8,222,eerste set,Kempen,0,HOL,buiten,198707.914838174,222718.401769188,31370
Km_11740.2,128,eerste set,Kempen,0,HOL,buiten,167818.406669805,224356.510583606,31370
Km_11890.1,323,eerste set,Kempen,0,HOL,buiten,164543.127457321,230536.723829866,31370
Km_11938.6,160,eerste set,Kempen,0,HOL,buiten,197420.288135555,196720.56408473,31370
Km_11981.1.3,262,eerste set,Kempen,0,HOL,buiten,159885.730316799,230296.277728268,31370
Km_12007.8,471,eerste set,Kempen,0,HOL,buiten,195252.131923759,236747.01707432,31370
Km_12025,1143,eerste set,Kempen,0,HOL,buiten,247919.099857341,206161.357865503,31370
Km_12051.1.4,1157,eerste set,Kempen,0,HOL,buiten,180542.91803245,199305.914932796,31370
Km_12312.3.4,1188,eerste set,Kempen,0,HOL,buiten,168193.839342461,191829.14464449,31370
Km_12423,1086,eerste set,Kempen,0,HOL,buiten,197652.768718691,223609.246007528,31370
Km_12466.2,731,eerste set,Kempen,0,HOL,buiten,178222.872423778,204450.022191022,31370
Km_12477.1,25,eerste set,Kempen,0,HOL,buiten,174141.950930949,229463.235794932,31370
Km_12515.7,893,eerste set,Kempen,0,HOL,buiten,183494.590485911,211323.212625798,31370
Km_12517.11,509,eerste set,Kempen,0,HOL,buiten,183568.338237205,214577.697967452,31370
Km_12558,455,eerste set,Kempen,0,HOL,buiten,185808.19431492,218939.772393075,31370
Km_12624.2,470,eerste set,Kempen,0,HOL,buiten,171005.823786938,191295.167412328,31370
Km_12667.6,866,eerste set,Kempen,0,HOL,buiten,170797.298029402,213007.889633182,31370
Km_12760.3,832,eerste set,Kempen,0,HOL,buiten,200595.734933441,222821.202562234,31370
Km_12764.2,451,eerste set,Kempen,0.00345652503806797,HOL,buiten,201688.58875993,222095.218267439,31370
Km_12774.1.3,543,eerste set,Kempen,0.0136421744238035,HOL,buiten,202693.782748478,221850.132334177,31370
Km_12790.7,1055,eerste set,Kempen,0,HOL,buiten,181630.028978287,201726.209065169,31370
Km_12824.5,398,eerste set,Kempen,0,HOL,buiten,162376.636586295,189081.382276236,31370
Km_12953.4,304,eerste set,Kempen,0,HOL,buiten,179366.211955056,202625.292441248,31370
Km_12957.2,785,eerste set,Kempen,0,HOL,buiten,177943.476843062,202954.664723043,31370
Km_13048.3,999,eerste set,Kempen,0,HOL,buiten,191115.491034494,207622.70356864,31370
Km_13107.1,709,eerste set,Kempen,0,HOL,buiten,181928.313214067,202686.998384003,31370
Km_13195.2.4,367,eerste set,Kempen,0,HOL,buiten,148909.714451843,226220.51596197,31370
Km_13448.7.5,1081,eerste set,Kempen,0,HOL,buiten,190890.619912778,210901.937080478,31370
Km_13449.5,281,eerste set,Kempen,0,HOL,buiten,187383.273868878,209509.984171223,31370
Km_13620,1048,eerste set,Kempen,0,HOL,buiten,249252.839761095,201450.198354832,31370
Km_13620.4.1,660,eerste set,Kempen,0,HOL,buiten,248468.126570649,201467.76779839,31370
Km_13639.2,306,eerste set,Kempen,0,HOL,buiten,184788.816968083,197215.672158296,31370
Km_13707,1,eerste set,Kempen,0,HOL,buiten,155789.092736919,237287.108593571,31370
Km_13789,478,eerste set,Kempen,0,HOL,buiten,174432.338816101,213159.455338091,31370
Km_13991,1161,eerste set,Kempen,0,HOL,buiten,232886.957752116,198138.567342893,31370
Km_14017.3,72,eerste set,Kempen,0,HOL,buiten,153445.844670417,234668.350917264,31370
Km_14021.1,497,eerste set,Kempen,0,HOL,buiten,152205.747362371,234668.472482619,31370
Km_14026.8,382,eerste set,Kempen,0,HOL,buiten,188068.299271736,202588.545380642,31370
Km_14036.6,33,eerste set,Kempen,0,HOL,buiten,233987.414396711,209525.128801893,31370
Km_14195.2.5,1012,eerste set,Kempen,0,HOL,buiten,173906.776868531,239347.078229116,31370
Km_14208.1,723,eerste set,Kempen,0,HOL,buiten,234281.75626164,203602.731172113,31370
Km_14259.13,462,eerste set,Kempen,0,HOL,buiten,175449.902359745,235263.148570263,31370
Km_14276.7,168,eerste set,Kempen,0,HOL,buiten,174645.32333617,235537.773194519,31370
Km_14278.33,420,eerste set,Kempen,0,HOL,buiten,174893.14352783,232618.798456255,31370
Km_14285.11,782,eerste set,Kempen,0,HOL,buiten,178650.4111281,231547.484856301,31370
Km_14286.7,805,eerste set,Kempen,0,HOL,buiten,177965.450604092,231003.031356822,31370
Km_14303.4,67,eerste set,Kempen,0,HOL,buiten,181890.362062625,224891.190353335,31370
Km_14314.1,1154,eerste set,Kempen,0,HOL,buiten,190889.983828384,195997.844213323,31370
Km_14330.2,1158,eerste set,Kempen,0,HOL,buiten,188152.642941241,214193.892469269,31370
Km_14347.2,1023,eerste set,Kempen,0,HOL,buiten,162530.232947153,186555.704618665,31370
Km_14365.8,1228,eerste set,Kempen,0,HOL,buiten,233067.244545094,203977.479044577,31370
Km_14448.3,853,eerste set,Kempen,0,HOL,buiten,189974.49944333,219478.576303019,31370
Km_14527.8,831,eerste set,Kempen,0,HOL,buiten,157338.055883072,238041.386897765,31370
Km_14529.2,1238,eerste set,Kempen,0,HOL,buiten,246965.306303438,204134.243781632,31370
Km_14535.18,823,eerste set,Kempen,0,HOL,buiten,183093.800352421,231224.821237348,31370
Km_14548.1.5,472,eerste set,Kempen,0,HOL,buiten,249127.472819141,204262.599669089,31370
Km_14557,359,eerste set,Kempen,0,HOL,buiten,250058.245323478,203389.5029431,31370
Km_14584.2,913,eerste set,Kempen,0,HOL,buiten,248248.609420873,204790.803528368,31370
Km_14596,570,eerste set,Kempen,0,HOL,buiten,250093.263895327,205481.215907316,31370
Km_14599.2,376,eerste set,Kempen,0,HOL,buiten,239045.676784119,203504.86845658,31370
Km_14606.4,389,eerste set,Kempen,0,HOL,buiten,239066.448500326,204202.185633044,31370
Km_14656.1.4,96,eerste set,Kempen,0,HOL,buiten,239264.281443607,193861.833368305,31370
Km_14659.6,282,eerste set,Kempen,0,HOL,buiten,238807.048552238,192879.050089829,31370
Km_14660.5,521,eerste set,Kempen,0,HOL,buiten,239439.078501443,192747.616395783,31370
Km_14663,266,eerste set,Kempen,0,HOL,buiten,240600.093086315,193966.946779874,31370
Km_14698.2,666,eerste set,Kempen,0,HOL,buiten,191130.786584663,193444.38020029,31370
Km_14779,1246,eerste set,Kempen,0,HOL,buiten,219366.426490578,217229.175653557,31370
Km_14914.3,61,eerste set,Kempen,0,HOL,buiten,213784.869783012,208056.183091257,31370
Km_15097.1,903,eerste set,Kempen,0,HOL,buiten,183228.415826437,225357.307632116,31370
Km_15203,53,eerste set,Kempen,0,HOL,buiten,236153.867295104,201830.306642586,31370
Km_15253.7,584,eerste set,Kempen,0,HOL,buiten,228900.537340667,177372.124879113,31370
Km_15324.11,511,eerste set,Kempen,0,HOL,buiten,241151.644251282,191925.874153862,31370
Km_15328.4,520,eerste set,Kempen,0,HOL,buiten,241749.929051803,192186.314524456,31370
Km_15359.1,636,eerste set,Kempen,0,HOL,buiten,201207.442567882,219612.914242335,31370
Km_15461.8,549,eerste set,Kempen,0,HOL,buiten,175426.585541663,226542.265613173,31370
Km_15467.7,1224,eerste set,Kempen,0,HOL,buiten,175510.022037357,227507.138361288,31370
Km_15468.1.3,788,eerste set,Kempen,0,HOL,buiten,174968.735349023,227797.532220199,31370
Km_15472.2,1087,eerste set,Kempen,0,HOL,buiten,175574.3004034,228469.009210372,31370
Km_15478.2,122,eerste set,Kempen,0,HOL,buiten,176308.664735743,227849.217878895,31370
Km_15492.9,536,eerste set,Kempen,0,HOL,buiten,178550.200627197,228931.506226449,31370
Km_15505.1.1,852,eerste set,Kempen,0,HOL,buiten,180128.04318353,228938.649224232,31370
Km_15518.10,133,eerste set,Kempen,0,HOL,buiten,179558.205499642,236742.709214407,31370
Km_15561.1,78,eerste set,Kempen,0,HOL,buiten,229638.363655331,206732.933796969,31370
Km_15612.2,208,eerste set,Kempen,0,HOL,buiten,189829.582498763,208991.366868211,31370
Km_15644.4,934,eerste set,Kempen,0,HOL,buiten,192282.927709671,221911.288331523,31370
Km_15658.2,833,eerste set,Kempen,0,HOL,buiten,179039.504370611,240408.535321424,31370
Km_15677.9,968,eerste set,Kempen,0,HOL,buiten,177464.678871953,237460.034545957,31370
Km_15684,185,eerste set,Kempen,0,HOL,buiten,175769.176395162,239460.500164869,31370
Km_15760.4,305,eerste set,Kempen,0,HOL,buiten,172819.559448825,226123.809027043,31370
Km_15824.1,849,eerste set,Kempen,0,HOL,buiten,180999.928955753,200574.525792659,31370
Km_15831.2,526,eerste set,Kempen,0,HOL,buiten,180549.219258984,197784.920182561,31370
Km_15836,7,eerste set,Kempen,0,HOL,buiten,180077.2396832,201278.484440146,31370
Km_15948,907,eerste set,Kempen,0,HOL,buiten,200643.698115464,200104.414512889,31370
Km_15953,90,eerste set,Kempen,0,HOL,buiten,183702.902090075,216272.666173243,31370
Km_15959,1265,eerste set,Kempen,0,HOL,buiten,188516.41135504,206761.725193892,31370
Km_16007.1,261,eerste set,Kempen,0,HOL,buiten,190523.446804951,211705.672280632,31370
Km_16011,76,eerste set,Kempen,0.0208885023458665,HOL,buiten,189723.289480276,211367.709647317,31370
Km_16016,603,eerste set,Kempen,0.0898724571158462,HOL,buiten,188975.941327242,210760.066712411,31370
Km_16225.7,182,eerste set,Kempen,0,HOL,buiten,176392.078866189,226870.9648271,31370
Km_16250,32,eerste set,Kempen,0,HOL,buiten,193446.365194421,220680.848538668,31370
Km_16261.13,319,eerste set,Kempen,0,HOL,buiten,193630.064662034,218491.635200976,31370
Km_16272.3,372,eerste set,Kempen,0,HOL,buiten,182803.089785671,205258.128441795,31370
Km_16284.3,1198,eerste set,Kempen,0,HOL,buiten,189492.091730343,199096.535019344,31370
Km_16326.3,278,eerste set,Kempen,0,HOL,buiten,184340.747895397,212479.88879413,31370
Km_16329.7,438,eerste set,Kempen,0,HOL,buiten,183544.416810509,212842.008175433,31370
Km_16370.2,910,eerste set,Kempen,0,HOL,buiten,191366.291307682,212359.831710238,31370
Km_16372.1,1075,eerste set,Kempen,0,HOL,buiten,192856.4135071,213728.643256231,31370
Km_16373.5,1028,eerste set,Kempen,0,HOL,buiten,193506.161151933,214391.346822182,31370
Km_16401.4,1039,eerste set,Kempen,0,HOL,buiten,191149.007668592,201382.513083618,31370
Km_16404.12,385,eerste set,Kempen,0,HOL,buiten,190492.171818753,200267.470016828,31370
Km_16408.2,215,eerste set,Kempen,0,HOL,buiten,191461.44556547,209788.641935092,31370
Km_16480,1199,eerste set,Kempen,0,HOL,buiten,247144.039482888,204946.737267258,31370
Km_16646.1,399,eerste set,Kempen,0,HOL,buiten,198822.418069491,200465.301010495,31370
Km_16681.1,1174,eerste set,Kempen,0,HOL,buiten,237657.849169312,203539.07351103,31370
Km_16812.4,962,eerste set,Kempen,0,HOL,buiten,192512.848448341,196701.829869151,31370
Km_16820,1280,eerste set,Kempen,0,HOL,buiten,194477.163507463,198569.78985802,31370
Km_16900.4,884,eerste set,Kempen,0,HOL,buiten,178769.182544663,239323.743162944,31370
Km_16903.6,101,eerste set,Kempen,0,HOL,buiten,177672.016087433,240227.137456244,31370
Km_16907.2,848,eerste set,Kempen,0,HOL,buiten,181190.22291899,240613.445224637,31370
Km_16912.4,703,eerste set,Kempen,0,HOL,buiten,181102.933823949,241212.13427095,31370
Km_16915.4,843,eerste set,Kempen,0,HOL,buiten,177215.469884644,239181.509658534,31370
Km_16916.2,544,eerste set,Kempen,0,HOL,buiten,177752.225948556,238735.151408143,31370
Km_16959.2,36,eerste set,Kempen,0,HOL,buiten,176238.657627613,235325.319954429,31370
Km_16982.5,1150,eerste set,Kempen,0,HOL,buiten,176247.211624447,236679.089805537,31370
Km_16985.5,316,eerste set,Kempen,0,HOL,buiten,176659.456059951,234439.259832681,31370
Km_16987.3,39,eerste set,Kempen,0,HOL,buiten,175082.501447285,238340.295036692,31370
Km_16996.2,170,eerste set,Kempen,0,HOL,buiten,175104.94115414,236938.624553916,31370
Km_17007.1,533,eerste set,Kempen,0.0202887432950074,HOL,buiten,173887.972565386,233237.384866697,31370
Km_17012.1,272,eerste set,Kempen,0,HOL,buiten,174110.035794206,231649.664534329,31370
Km_17016.2,1031,eerste set,Kempen,0,HOL,buiten,174647.400890427,236491.735987888,31370
Km_17034.5,47,eerste set,Kempen,0,HOL,buiten,247435.260342198,202737.767980687,31370
Km_17053.3,465,eerste set,Kempen,0,HOL,buiten,179403.079222919,238922.675437522,31370
Km_17120.7,213,eerste set,Kempen,0,HOL,buiten,167900.353683735,231629.423453205,31370
Km_17138.1,355,eerste set,Kempen,0,HOL,buiten,168404.12072922,234368.554533812,31370
Km_17156,664,eerste set,Kempen,0,HOL,buiten,172833.147565022,236596.617086986,31370
Km_17158.8,302,eerste set,Kempen,0,HOL,buiten,173743.754988499,237085.830256389,31370
Km_17160.1,553,eerste set,Kempen,0,HOL,buiten,173525.552562364,235333.950796399,31370
Km_17165.1,44,eerste set,Kempen,0,HOL,buiten,173068.751436209,234035.777305073,31370
Km_17166.1,516,eerste set,Kempen,0,HOL,buiten,173113.876655234,234648.862360059,31370
Km_17176.12,943,eerste set,Kempen,0,HOL,buiten,172422.94620331,235540.391236733,31370
Km_17200.1,656,eerste set,Kempen,0,HOL,buiten,177006.656652975,236634.783056362,31370
